"index","year","first_name","sex","num"
"11374","1970","Stephanie","F","15388"
"11375","1984","Stephanie","F","23022"
"11376","1963","Stephanie","F","6821"
"11377","1983","Stephanie","F","22331"
"11378","2002","Stephanie","F","6269"
"11379","1974","Stephanie","F","16981"
"11380","1992","Stephanie","F","19674"
"11381","1998","Stephanie","F","8491"
"11382","1990","Stephanie","F","24862"
"11383","1977","Stephanie","F","15420"
"11384","1997","Stephanie","F","9778"
"11385","1964","Stephanie","F","7936"
"11386","1968","Stephanie","F","12955"
"11387","1962","Stephanie","F","6262"
"11388","1989","Stephanie","F","22767"
"11389","1991","Stephanie","F","22776"
"11390","1978","Stephanie","F","16232"
"11391","1972","Stephanie","F","16888"
"11392","1969","Stephanie","F","14491"
"11393","2001","Stephanie","F","6611"
"11394","1979","Stephanie","F","16204"
"11395","1996","Stephanie","F","11642"
"11396","1988","Stephanie","F","22842"
"11397","2004","Stephanie","F","5181"
"11398","1976","Stephanie","F","15179"
"11399","1993","Stephanie","F","17183"
"11400","1973","Stephanie","F","17266"
"11401","1953","Stephen","M","21809"
"11402","1941","Stephen","M","5808"
"11403","1974","Stephen","M","10115"
"11404","1973","Stephen","M","9958"
"11405","1991","Stephen","M","10525"
"11406","1998","Stephen","M","5013"
"11407","1942","Stephen","M","7501"
"11408","1997","Stephen","M","5414"
"11409","1975","Stephen","M","9739"
"11410","1954","Stephen","M","21880"
"11411","1976","Stephen","M","9729"
"11412","1990","Stephen","M","11942"
"11413","1972","Stephen","M","11044"
"11414","1962","Stephen","M","15620"
"11415","1943","Stephen","M","7931"
"11416","1977","Stephen","M","9639"
"11417","1996","Stephen","M","6007"
"11418","1964","Stephen","M","14966"
"11419","1944","Stephen","M","7794"
"11420","1978","Stephen","M","9860"
"11421","1967","Stephen","M","15093"
"11422","1979","Stephen","M","9904"
"11423","1952","Stephen","M","23050"
"11424","1971","Stephen","M","13106"
"11425","1955","Stephen","M","22146"
"11426","1995","Stephen","M","6557"
"11427","1945","Stephen","M","8638"
"11428","1961","Stephen","M","16059"
"11429","1980","Stephen","M","10063"
"11430","1958","Stephen","M","17950"
"11431","1981","Stephen","M","10300"
"11432","1946","Stephen","M","11836"
"11433","1970","Stephen","M","14772"
"11434","1982","Stephen","M","10633"
"11435","1994","Stephen","M","7479"
"11436","1983","Stephen","M","11563"
"11437","1965","Stephen","M","14650"
"11438","1960","Stephen","M","16253"
"11439","1949","Stephen","M","20486"
"11440","1956","Stephen","M","21192"
"11441","1951","Stephen","M","22476"
"11442","1947","Stephen","M","15326"
"11443","1984","Stephen","M","12096"
"11444","1985","Stephen","M","12210"
"11445","1993","Stephen","M","8369"
"11446","1969","Stephen","M","15096"
"11447","1986","Stephen","M","11877"
"11448","1987","Stephen","M","11549"
"11449","1959","Stephen","M","16497"
"11450","1992","Stephen","M","9306"
"11451","1957","Stephen","M","19715"
"11452","1966","Stephen","M","14745"
"11453","1948","Stephen","M","17060"
"11454","1988","Stephen","M","11606"
"11455","1968","Stephen","M","14762"
"11456","1950","Stephen","M","20514"
"11457","1989","Stephen","M","11739"
"11458","1963","Stephen","M","14991"
"11459","1960","Steve","M","10651"
"11460","1955","Steve","M","5514"
"11461","1957","Steve","M","8912"
"11462","1948","Steve","M","5741"
"11463","1961","Steve","M","9993"
"11464","1963","Steve","M","8050"
"11465","1949","Steve","M","5028"
"11466","1958","Steve","M","10087"
"11467","1954","Steve","M","5064"
"11468","1965","Steve","M","5686"
"11469","1959","Steve","M","11072"
"11470","1947","Steve","M","6231"
"11471","1962","Steve","M","9162"
"11472","1956","Steve","M","6468"
"11473","1964","Steve","M","7091"
"11474","1961","Steven","M","32247"
"11475","1980","Steven","M","15919"
"11476","1945","Steven","M","5974"
"11477","1987","Steven","M","17770"
"11478","1971","Steven","M","23679"
"11479","1952","Steven","M","32035"
"11480","1955","Steven","M","37846"
"11481","1979","Steven","M","16333"
"11482","1967","Steven","M","27035"
"11483","1997","Steven","M","8766"
"11484","1957","Steven","M","36823"
"11485","1988","Steven","M","17864"
"11486","1975","Steven","M","17066"
"11487","2001","Steven","M","6587"
"11488","1944","Steven","M","5111"
"11489","1959","Steven","M","33571"
"11490","1978","Steven","M","16403"
"11491","1966","Steven","M","27711"
"11492","1992","Steven","M","15041"
"11493","1999","Steven","M","7689"
"11494","1974","Steven","M","17675"
"11495","1963","Steven","M","29337"
"11496","1948","Steven","M","15981"
"11497","1996","Steven","M","9650"
"11498","1998","Steven","M","8114"
"11499","1964","Steven","M","29711"
"11500","1968","Steven","M","25495"
"11501","1977","Steven","M","16492"
"11502","2004","Steven","M","5356"
"11503","1973","Steven","M","17190"
"11504","1983","Steven","M","18313"
"11505","1965","Steven","M","27982"
"11506","1994","Steven","M","12087"
"11507","1991","Steven","M","16860"
"11508","1989","Steven","M","18922"
"11509","1982","Steven","M","17145"
"11510","1953","Steven","M","33722"
"11511","1972","Steven","M","19859"
"11512","1956","Steven","M","38391"
"11513","1947","Steven","M","13531"
"11514","1984","Steven","M","18218"
"11515","1958","Steven","M","32959"
"11516","1950","Steven","M","23252"
"11517","2000","Steven","M","7361"
"11518","1970","Steven","M","26815"
"11519","1960","Steven","M","33882"
"11520","1946","Steven","M","8878"
"11521","2002","Steven","M","6220"
"11522","1981","Steven","M","16489"
"11523","1985","Steven","M","18729"
"11524","1954","Steven","M","36637"
"11525","1976","Steven","M","16657"
"11526","2003","Steven","M","5857"
"11527","1969","Steven","M","26548"
"11528","1949","Steven","M","19922"
"11529","1995","Steven","M","10660"
"11530","1993","Steven","M","13472"
"11531","1986","Steven","M","18099"
"11532","1990","Steven","M","18756"
"11533","2005","Steven","M","5077"
"11534","1962","Steven","M","30683"
"11535","1951","Steven","M","28365"
"11536","1947","Sue","F","5306"
"11537","1946","Sue","F","5144"
"11538","1946","Susan","F","28268"
"11539","1959","Susan","F","41600"
"11540","1958","Susan","F","45171"
"11541","1960","Susan","F","39204"
"11542","1957","Susan","F","45948"
"11543","1961","Susan","F","37523"
"11544","1956","Susan","F","46566"
"11545","1962","Susan","F","35739"
"11546","1955","Susan","F","47419"
"11547","1963","Susan","F","33998"
"11548","1954","Susan","F","47163"
"11549","1964","Susan","F","31516"
"11550","1953","Susan","F","44296"
"11551","1965","Susan","F","26328"
"11552","1952","Susan","F","41346"
"11553","1966","Susan","F","23773"
"11554","1951","Susan","F","40229"
"11555","1967","Susan","F","22263"
"11556","1950","Susan","F","38016"
"11557","1968","Susan","F","19501"
"11558","1949","Susan","F","37708"
"11559","1969","Susan","F","17804"
"11560","1948","Susan","F","35985"
"11561","1970","Susan","F","15738"
"11562","1947","Susan","F","31953"
"11563","1971","Susan","F","13781"
"11564","1945","Susan","F","19221"
"11565","1972","Susan","F","10574"
"11566","1944","Susan","F","16330"
"11567","1943","Susan","F","14889"
"11568","1973","Susan","F","9282"
"11569","1942","Susan","F","12014"
"11570","1974","Susan","F","8471"
"11571","1941","Susan","F","8888"
"11572","1940","Susan","F","6755"
"11573","1975","Susan","F","7487"
"11574","1976","Susan","F","6405"
"11575","1977","Susan","F","5959"
"11576","1978","Susan","F","5417"
"11577","1979","Susan","F","5200"
"11578","1960","Suzanne","F","5966"
"11579","1964","Suzanne","F","6485"
"11580","1965","Suzanne","F","5913"
"11581","1955","Suzanne","F","5136"
"11582","1948","Suzanne","F","5449"
"11583","1966","Suzanne","F","5684"
"11584","1959","Suzanne","F","5163"
"11585","1956","Suzanne","F","5023"
"11586","1961","Suzanne","F","6605"
"11587","1947","Suzanne","F","6230"
"11588","1967","Suzanne","F","5487"
"11589","1968","Suzanne","F","5040"
"11590","1954","Suzanne","F","5235"
"11591","1963","Suzanne","F","6819"
"11592","1953","Suzanne","F","5472"
"11593","1950","Suzanne","F","5267"
"11594","1949","Suzanne","F","5609"
"11595","1962","Suzanne","F","6856"
"11596","1946","Suzanne","F","5948"
"11597","1997","Sydney","F","8032"
"11598","2005","Sydney","F","7376"
"11599","2007","Sydney","F","6029"
"11600","2002","Sydney","F","9034"
"11601","2009","Sydney","F","5058"
"11602","1995","Sydney","F","7358"
"11603","2000","Sydney","F","10242"
"11604","2006","Sydney","F","6515"
"11605","2008","Sydney","F","5261"
"11606","2001","Sydney","F","9638"
"11607","2003","Sydney","F","8911"
"11608","1999","Sydney","F","9648"
"11609","2004","Sydney","F","8367"
"11610","1996","Sydney","F","7259"
"11611","1998","Sydney","F","8551"
"11612","1961","Tammy","F","15526"
"11613","1977","Tammy","F","5309"
"11614","1962","Tammy","F","16746"
"11615","1959","Tammy","F","13706"
"11616","1963","Tammy","F","21195"
"11617","1972","Tammy","F","14210"
"11618","1976","Tammy","F","6227"
"11619","1975","Tammy","F","7529"
"11620","1974","Tammy","F","9239"
"11621","1973","Tammy","F","11245"
"11622","1960","Tammy","F","14315"
"11623","1966","Tammy","F","18622"
"11624","1968","Tammy","F","20057"
"11625","1967","Tammy","F","18650"
"11626","1969","Tammy","F","19052"
"11627","1971","Tammy","F","17658"
"11628","1964","Tammy","F","20044"
"11629","1970","Tammy","F","19583"
"11630","1965","Tammy","F","18008"
"11631","1958","Tammy","F","9984"
"11632","1973","Tanya","F","5632"
"11633","1975","Tanya","F","5378"
"11634","1972","Tanya","F","5401"
"11635","1974","Tanya","F","5996"
"11636","1982","Tara","F","6524"
"11637","1974","Tara","F","6655"
"11638","1979","Tara","F","6808"
"11639","1976","Tara","F","6023"
"11640","1977","Tara","F","7197"
"11641","1971","Tara","F","6335"
"11642","1975","Tara","F","6457"
"11643","1986","Tara","F","5084"
"11644","1983","Tara","F","6273"
"11645","1984","Tara","F","6283"
"11646","1972","Tara","F","7231"
"11647","1970","Tara","F","5329"
"11648","1981","Tara","F","6367"
"11649","1985","Tara","F","6101"
"11650","1973","Tara","F","6707"
"11651","1978","Tara","F","6329"
"11652","1980","Tara","F","6284"
"11653","1993","Taylor","M","7688"
"11654","1999","Taylor","F","16905"
"11655","1995","Taylor","F","20425"
"11656","2003","Taylor","F","10313"
"11657","2006","Taylor","F","8562"
"11658","1992","Taylor","F","14949"
"11659","1990","Taylor","F","7260"
"11660","1992","Taylor","M","8238"
"11661","1998","Taylor","F","18573"
"11662","2010","Taylor","F","5899"
"11663","1993","Taylor","F","21268"
"11664","2011","Taylor","F","5191"
"11665","1994","Taylor","M","6624"
"11666","1995","Taylor","M","5519"
"11667","1994","Taylor","F","20732"
"11668","1996","Taylor","F","19153"
"11669","2004","Taylor","F","9303"
"11670","1991","Taylor","M","7969"
"11671","2008","Taylor","F","8338"
"11672","1997","Taylor","F","19502"
"11673","1990","Taylor","M","6578"
"11674","1991","Taylor","F","10254"
"11675","2007","Taylor","F","7962"
"11676","2005","Taylor","F","8672"
"11677","2002","Taylor","F","11467"
"11678","2001","Taylor","F","13692"
"11679","2000","Taylor","F","15078"
"11680","2009","Taylor","F","7585"
"11681","1956","Teresa","F","14467"
"11682","1971","Teresa","F","8563"
"11683","1965","Teresa","F","14579"
"11684","1961","Teresa","F","18907"
"11685","1972","Teresa","F","7177"
"11686","1958","Teresa","F","15605"
"11687","1959","Teresa","F","17390"
"11688","1954","Teresa","F","10844"
"11689","1955","Teresa","F","13121"
"11690","1969","Teresa","F","10356"
"11691","1963","Teresa","F","17965"
"11692","1962","Teresa","F","18515"
"11693","1968","Teresa","F","10914"
"11694","1966","Teresa","F","13023"
"11695","1974","Teresa","F","5395"
"11696","1951","Teresa","F","6213"
"11697","1967","Teresa","F","12268"
"11698","1970","Teresa","F","9605"
"11699","1973","Teresa","F","5988"
"11700","1964","Teresa","F","16418"
"11701","1957","Teresa","F","15684"
"11702","1960","Teresa","F","18835"
"11703","1952","Teresa","F","7293"
"11704","1953","Teresa","F","8934"
"11705","1957","Terri","F","6970"
"11706","1963","Terri","F","7703"
"11707","1958","Terri","F","8183"
"11708","1964","Terri","F","7140"
"11709","1965","Terri","F","5376"
"11710","1960","Terri","F","8741"
"11711","1962","Terri","F","8437"
"11712","1955","Terri","F","5153"
"11713","1959","Terri","F","8783"
"11714","1956","Terri","F","5747"
"11715","1961","Terri","F","8728"
"11716","1955","Terry","F","5353"
"11717","1955","Terry","M","15580"
"11718","1945","Terry","M","6834"
"11719","1956","Terry","M","15056"
"11720","1965","Terry","M","9091"
"11721","1957","Terry","M","15610"
"11722","1961","Terry","M","13188"
"11723","1949","Terry","M","11460"
"11724","1970","Terry","M","6185"
"11725","1967","Terry","M","7685"
"11726","1943","Terry","M","5735"
"11727","1950","Terry","M","11431"
"11728","1962","Terry","M","12296"
"11729","1966","Terry","M","8457"
"11730","1948","Terry","M","12135"
"11731","1958","Terry","M","15005"
"11732","1968","Terry","M","7091"
"11733","1946","Terry","M","10675"
"11734","1956","Terry","F","5273"
"11735","1952","Terry","M","12442"
"11736","1969","Terry","M","6417"
"11737","1944","Terry","M","5975"
"11738","1958","Terry","F","5327"
"11739","1954","Terry","M","15557"
"11740","1964","Terry","M","10865"
"11741","1960","Terry","M","13916"
"11742","1971","Terry","M","5862"
"11743","1959","Terry","F","5213"
"11744","1963","Terry","M","12466"
"11745","1947","Terry","M","12754"
"11746","1959","Terry","M","14540"
"11747","1953","Terry","M","13257"
"11748","1951","Terry","M","12218"
"11749","1957","Terry","F","5264"
"11750","1927","Thelma","F","6304"
"11751","1923","Thelma","F","7379"
"11752","1925","Thelma","F","6823"
"11753","1922","Thelma","F","7254"
"11754","1929","Thelma","F","5476"
"11755","1926","Thelma","F","6584"
"11756","1930","Thelma","F","5249"
"11757","1921","Thelma","F","7839"
"11758","1928","Thelma","F","5979"
"11759","1924","Thelma","F","7316"
"11760","1920","Thelma","F","7814"
"11761","2018","Theodore","M","7071"
"11762","2017","Theodore","M","5962"
"11763","2019","Theodore","M","7873"
"11764","2020","Theodore","M","8558"
"11765","1950","Theresa","F","5629"
"11766","1951","Theresa","F","6193"
"11767","1956","Theresa","F","10843"
"11768","1927","Theresa","F","5128"
"11769","1955","Theresa","F","9619"
"11770","1967","Theresa","F","8105"
"11771","1948","Theresa","F","5556"
"11772","1962","Theresa","F","11058"
"11773","1958","Theresa","F","11454"
"11774","1928","Theresa","F","5332"
"11775","1965","Theresa","F","9682"
"11776","1971","Theresa","F","5446"
"11777","1952","Theresa","F","6810"
"11778","1953","Theresa","F","7716"
"11779","1969","Theresa","F","6856"
"11780","1949","Theresa","F","5603"
"11781","1966","Theresa","F","8700"
"11782","1968","Theresa","F","7305"
"11783","1961","Theresa","F","11965"
"11784","1960","Theresa","F","11846"
"11785","1954","Theresa","F","8512"
"11786","1929","Theresa","F","5067"
"11787","1970","Theresa","F","6412"
"11788","1957","Theresa","F","11179"
"11789","1959","Theresa","F","11647"
"11790","1963","Theresa","F","11037"
"11791","1964","Theresa","F","10562"
"11792","1997","Thomas","M","12896"
"11793","1976","Thomas","M","16128"
"11794","1954","Thomas","M","47165"
"11795","1949","Thomas","M","45201"
"11796","2020","Thomas","M","6386"
"11797","2011","Thomas","M","6920"
"11798","1967","Thomas","M","28265"
"11799","1950","Thomas","M","45597"
"11800","2001","Thomas","M","12147"
"11801","1968","Thomas","M","27439"
"11802","1990","Thomas","M","18223"
"11803","1921","Thomas","M","15307"
"11804","1948","Thomas","M","43777"
"11805","1966","Thomas","M","29011"
"11806","2002","Thomas","M","11293"
"11807","1922","Thomas","M","15263"
"11808","1989","Thomas","M","18437"
"11809","2006","Thomas","M","9510"
"11810","1923","Thomas","M","15884"
"11811","2007","Thomas","M","8929"
"11812","1992","Thomas","M","15283"
"11813","2012","Thomas","M","6844"
"11814","1959","Thomas","M","40273"
"11815","1969","Thomas","M","27470"
"11816","2019","Thomas","M","6628"
"11817","1988","Thomas","M","18809"
"11818","1957","Thomas","M","44595"
"11819","1924","Thomas","M","16555"
"11820","1951","Thomas","M","48282"
"11821","1947","Thomas","M","44838"
"11822","1987","Thomas","M","18132"
"11823","1925","Thomas","M","16689"
"11824","2000","Thomas","M","12639"
"11825","1920","Thomas","M","14938"
"11826","1965","Thomas","M","31625"
"11827","1986","Thomas","M","17356"
"11828","1970","Thomas","M","26689"
